AOA,CM
-14.979951471452706,-0.0397235594067768
-14.91874447648234,-0.0094554450317475
-14.94983567910673,-0.053635796363259
-14.926206365112192,-0.0567129163856362
-14.7866808920016,-0.0701802644591985
-14.74134173209612,0.0058574068572272
-14.61508706418414,-0.0846120771572425
-14.457558304220566,0.0209098515722103
-14.339411734247888,-0.1001735908249099
-14.224078177845984,0.0266646402396522
-14.039669510428311,0.0353235976485926
-14.112964141800251,0.0303150743894213
-14.034199761818464,-0.1151280660047506
-13.965280929334403,-0.1198449191196208
-13.8195668263681,0.040068706308692
-13.831381483365368,-0.1247340399134689
-13.685667380399062,0.0440226597023745
-13.69748203739633,-0.1289833093282564
-13.538640537766396,0.0476922347053634
-13.571459029425473,-0.1331222081088935
-13.433621364457348,0.0514219666756144
-13.46512711645006,-0.1374818481578312
-13.363807482200764,-0.1410241489160341
-13.23492031495784,0.0552416855142492
-13.197328224511988,-0.1446842777836678
-13.07918165453931,-0.1484413538299471
-13.002207374102564,0.0590449979072671
-12.967598782898447,-0.1519650937607854
-12.783815229607612,0.0628955409770611
-12.816633721266689,-0.1557066748306486
-12.659104961303116,-0.1598766464249542
-12.547522089662252,0.0666280073549149
-12.501576201339544,-0.1639509137531609
-12.308199550486826,0.0702300635240187
-12.326375945867238,-0.1679158047772547
-12.168847185903664,-0.1718028703541912
-12.035553619780645,0.073704263601364
-12.002735128121566,-0.1755174579131035
-11.845206368157996,-0.1789354674166326
-11.75462733117894,0.0771527422181818
-11.687677608194424,-0.1821894124639924
-11.474357412410416,-0.1858398466137615
-11.429505473809677,0.0806691903954126
-11.230008824512378,-0.189706547546663
-11.041622158105724,0.0842825147277148
-11.03130777501287,-0.1934770470484471
-10.834396825058406,-0.1968403683999197
-10.617794780108492,0.0875996707560229
-10.635695775558895,-0.2003259923459914
-10.384531039393202,-0.204085707191216
-10.191154388540486,0.0912923639323812
-10.142179100987708,-0.2077329862552895
-9.869533170281525,-0.2112522589854288
-9.751386600308845,0.0939907270713491
-9.588606881679825,-0.214881989763348
-9.278800320418128,-0.218386133106366
-8.956793002257296,-0.2220377736124306
-8.8849784205092,0.0982862328328751
-8.601012103206443,-0.225614683520619
-8.451774330609375,0.0999567072956909
-8.206104478761421,-0.2293227869435153
-8.01857024070955,0.1012393930439243
-7.819033811422361,-0.2320868824003122
-7.585366150809726,0.1021492050281364
-7.207953496730333,-0.2365220915320916
-7.152162060909905,0.1027607180011315
-6.758340161000973,-0.2391346937053346
-6.718957971010081,0.1029546123584226
-6.325136071101149,-0.2416404053995582
-6.2857538811102565,0.1028800376056183
-5.891931981201324,-0.2436837536263952
-5.852549791210432,0.102402759187671
-5.458727891301503,-0.2452498234352849
-5.419345701310608,0.101582436906824
-5.025523801401679,-0.2465287804458782
-4.986141611410787,0.1004787305653207
-4.592319711501855,-0.2478450248328735
-4.552937521510962,0.0993004494710133
-4.15911562160203,-0.2485758574103554
-4.119733431611138,0.0976747198598801
-3.725911531702206,-0.2486802620642815
-3.292707441802385,-0.247904684635117
-2.8201211619116684,0.090619948244596
-1.559891082203091,-0.2427590266916222
-0.1683870358581991,-0.2335962753970706
-0.0911670554839041,0.0676807542820018
0.9014957922277276,0.0556903769436216
1.0157041432013152,-0.2221752017215983
1.9697376957307,-0.2093010638459855
2.424659905110793,0.0291441428424139
2.6392349255758845,-0.1967501329490265
3.0547749449650823,0.0151219015106047
3.332588674357858,-0.182075829378952
3.568881814303218,0.0007259094932393
3.5007203316266704,-0.1794896732432763
3.677940186585687,-0.001999764031087
3.827592508551082,-0.1687033141668678
3.917262725761116,-0.1662372991872139
4.032379896503727,-0.0150046933967052
3.979870309849201,-0.163747352298284
4.268673036449087,-0.1527920449085483
4.389849005651833,-0.0290377666984151
4.420575769271103,-0.0319532461717286
4.574978958600475,-0.138074303138443
4.642803841362564,-0.0450976086234432
4.642803841362564,-0.1354638553469476
4.839714791317036,-0.0605173888303644
4.839714791317036,-0.1214126461452396
4.947436663939179,-0.0756729770086009
4.947436663939179,-0.1062468709582866
4.97755245628516,-0.091133639289976
-14.976958525345625,-0.0151023890784983
-15.02304147465438,-0.0319965870307167
-14.930875576036868,-0.0469709897610922
-14.884792626728112,-0.0623293515358362
-14.838709677419356,-0.0669368600682594
-14.654377880184333,-0.0811433447098976
-14.746543778801843,-0.0761518771331058
-14.516129032258066,-0.0895904436860068
-14.47004608294931,-0.0953498293515358
-14.193548387096776,-0.1057167235494881
-14.101382488479263,-0.1114761092150171
-7.465437788018434,-0.2343430034129693
-2.073732718894007,-0.2447098976109216
-2.6728110599078327,-0.2466296928327646
-1.0599078341013843,-0.2401023890784984
-0.6451612903225801,-0.2374146757679182
0.1843317972350249,-0.2308873720136519
0.5990783410138221,-0.2274317406143345
1.3824884792626762,-0.2182167235494881
1.65898617511521,-0.2139931740614334
2.3041474654377865,-0.2051621160409556
2.4884792626728114,-0.2013225255972696
3.0414746543778826,-0.191339590443686
3.225806451612904,-0.1867320819112628
3.686635944700463,-0.1744453924914676
4.147465437788021,-0.1587030716723549
4.423963133640555,-0.1468003412969283
4.516129032258064,-0.1425767918088737
4.746543778801843,-0.1279863481228669
4.884792626728107,-0.1149317406143345
4.884792626728107,-0.1103242320819113
4.976958525345623,-0.1007252559726963
4.976958525345623,-0.0953498293515358
4.976958525345623,-0.0853668941979522
4.976958525345623,-0.0799914675767918
4.884792626728107,-0.071160409556314
4.884792626728107,-0.0669368600682594
4.746543778801843,-0.0546501706484642
4.700460829493089,-0.050042662116041
4.5622119815668185,-0.0392918088737201
4.516129032258064,-0.0358361774744027
4.285714285714285,-0.0239334470989761
4.193548387096776,-0.0200938566552901
3.870967741935484,-0.0093430034129693
3.686635944700463,-0.0047354948805461
