AOA,CL
10.017730928366188,1.2988157522425183
10.086176963654813,1.40754317216759
10.186372671654748,1.268606527623242
10.206058478264309,1.4500197844342166
10.389035526878796,1.4865911571600363
10.43507002848884,1.2270521418481937
10.505223084770176,1.5191844940203851
10.756167407409205,1.548247339623018
10.766717970428704,1.1974938456715996
10.97908301462083,1.5969783027168774
11.206753647583556,1.179807507344735
11.31792055549636,1.638792367242424
11.646789324738403,1.6735361789894818
11.639841392993857,1.164436216388112
11.902318814454642,1.7022874371619277
12.072929138404152,1.153570303815327
12.592634432896514,1.7692876814559546
12.50601688381445,1.1449570804344609
12.939104629224754,1.1408492354374324
13.372192374635052,1.1379339906008314
13.80528012004535,1.1351512568931672
14.238367865455649,1.133428612216994
14.505219910607448,1.9055267901531017
14.671455610865944,1.1327660565723117
14.92080916125369,1.933999014723904
15.104543356276247,1.134886234635294
15.382956906897151,1.962096422101428
15.537631101686546,1.1367413904404038
15.813232394220377,1.9897155274040297
15.970718847096844,1.1401866797927502
16.246320139630672,2.0129049749679
16.40380659250714,1.1452221026923337
16.67940788504097,2.034901822371343
16.83689433791744,1.1510525923655357
17.112495630451267,2.055441047356485
17.269982083327744,1.157545637683419
17.545583375861565,2.075052694439073
17.70306982873804,1.1648337497749213
17.97867112127187,2.0932067191033603
18.13615757414834,1.172651906382169
18.411758866682167,2.110963210380838
18.56924531955864,1.181530152020908
18.844846612092464,2.127262079240016
19.00233306496894,1.1914684866911385
19.27793435750276,2.1422358368098293
19.43542081037924,1.202201888134987
19.71102210291306,2.156547038734961
19.868508555789536,1.2133328229656448
20.144109848323364,2.169268107112856
20.30159630119984,1.22565635795673
20.57719759373366,2.1810615975881955
20.73468404661013,1.2386424485924978
21.01028533914396,2.191794999032044
21.167771792020435,1.2514960280993288
21.443373084554256,2.201600822573338
21.600859537430733,1.2654096966376511
21.87646082996456,2.2104790682120767
22.03394728284103,1.2803834542074648
22.30954857537486,2.218429735948261
22.467035028251328,1.2964173008087694
22.74263632078516,2.2251878035240176
22.900122773661625,1.3131137030547562
23.175724066195453,2.230885782068283
23.33321051907193,1.3314002388479798
23.60881181160575,2.235523671581057
23.766298264482227,1.3504818414148216
24.04189955701605,2.238968960933404
24.47006585077396,1.3886680519528352
24.47498730242636,2.2409566278674493
24.90807504783665,2.2432093170593683
25.341162793246948,2.2425467614146863
25.716505505935874,1.448707924257746
25.774250538657245,2.2406916056095767
26.15175483011114,1.4744421051486816
26.20733828406755,2.2369812939993574
26.55418344814073,1.4992665989953669
26.640426029477847,2.230355737552537
26.977053322501305,1.5282455208830064
27.073513774888145,2.2198873583665613
27.427858293860208,1.560313214085616
27.50660152029844,2.2070337788597305
27.851571845646912,1.5919991490358134
27.939689265708747,2.1907349100005526
28.246373410783985,1.6259445813938274
28.372777011119044,2.1701956850154103
28.53026346399552,1.6579739161117448
28.76895386913642,2.142086761789776
29.02897056477101,2.116882040806664
29.375595159582463,2.0903304481282112
29.37496352942387,1.7555094687383228
29.598218472564096,2.057362458726064
29.829526700226413,2.016549031013651
29.89669004042373,1.8697473996029768
29.913894442838806,1.9939558835299944
12.241301400813366,1.7354663320786288
12.87392679620424,1.7923462986198249
13.868052417532756,1.8693015474696784
13.325802078626293,1.8291509828523635
29.683687302304552,1.809075700543706
29.99999999999999,1.9094521120869927
29.99999999999999,1.9529485570890843
24.17080885675553,1.367419489753242
25.16493447808404,1.420953575909662
24.8486217803886,1.4008782936010042
28.87031179394486,1.6953157674613135
29.14143696339809,1.7220828105395238
