AOA,CM
10.027739172764385,-0.1118797506201026
10.146464892589876,-0.0667598135203098
10.145885742737065,-0.127208517946518
10.29414810505572,-0.0540785099751447
10.34511329210276,-0.1420418749543042
10.360794888117232,-0.0502975754713199
10.625614870812406,-0.0366915839177639
10.64577480140298,-0.155950818366615
10.678124457466929,-0.0332950590453998
10.716100140672433,-0.1596657064098792
10.73227496870441,-0.0288506701166681
10.845498764928225,-0.0245963876212754
11.026656838886332,-0.0204109210505539
11.023876919592858,-0.1706938709888626
11.108046698200845,-0.0157186776041091
11.17743436628004,-0.1747361985980111
11.226193268173525,-0.0117993600400623
11.361405453808928,-0.0080349922401756
11.32989970181621,-0.1789737491230722
11.500675198413084,-0.0041198177179513
11.532499190324913,-0.1851516873670511
11.613451469750636,-0.0002419305721292
11.718470643059687,-0.190009818208067
11.770980229714212,0.0035999121098375
11.875999403023258,-0.1938379888520197
11.936082487752955,0.007784607437389
12.114817042327012,0.011886218841624
12.094988247366558,-0.1978351956023287
12.21731171627767,-0.2012482334556709
12.274509658883488,0.0158949805811038
12.473295951218468,0.0199708104279407
12.478069550005245,-0.2048153924648086
12.662705531650856,0.0241802356176584
12.67677059950475,-0.2084561318967131
12.834299359468323,0.0284201299206647
12.893372644454663,-0.2119944553347665
13.03300040896783,0.0323024915516551
13.129665784400023,-0.2157542657886485
13.284165145133528,0.0364958872670338
13.365958924345378,-0.2193910279004036
13.523487684308954,0.040610119014051
13.60528146352081,-0.223016221364608
13.76281022348438,0.0443204997920359
13.88317835289245,-0.2268915079549479
14.035456154190555,0.0477586417471463
14.186421215822314,-0.230000529399358
14.316382442792268,0.0513399344475297
14.626189004053956,0.0547094082161088
14.956561820088671,0.0582835068202991
15.335068423890036,0.0617580274142866
15.738267035701554,0.0651963496600081
16.071212436796728,-0.248766247937991
16.138027519815466,0.0683917002587359
16.262737788119964,-0.2505860613026128
16.595298503598613,0.0721403244996973
17.028502593498438,0.0745863763916775
17.461706683398262,0.0763463405578583
17.540471063380046,-0.2591953022096838
18.958229903052192,0.0783747738341345
19.352051802961128,-0.2666378625395502
19.391433992952017,0.0783151140318911
19.78525589286096,-0.2676222492765666
19.82463808285184,0.0778825804656263
20.21845998276077,-0.2688900200742392
20.257842172751666,0.077092088085901
20.651664072660594,-0.2699788114651816
20.69104626265149,0.0756304229309373
21.08486816256042,-0.2705604945370549
21.124250352551314,0.0737362242097087
21.518072252460243,-0.2707842187954677
21.55745444245114,0.0714840666750197
21.951276342360067,-0.2706947290921026
21.99394038151687,0.0687335012090888
22.31287645045827,0.0661146844731121
22.38448043225989,-0.2702323656247161
22.66261714907057,0.0635996509347881
22.81768452215972,-0.2694567881955517
22.933369705257967,0.0607592850373553
23.25088861205954,-0.2683232519529268
23.276205734196537,0.0587040847515905
23.51343654533216,0.0556712360904018
23.684092701959365,-0.2668317568968413
23.87271266454733,0.0525695543716625
24.11729679185919,-0.2649823030272953
24.22849356359817,0.0487940401217952
24.54524992309355,0.0448101690919877
24.550500881759007,-0.2626704856903629
24.83142717036072,0.0413648155124303
25.004554366359905,-0.2603613004035294
25.082160446636067,0.0377157485664626
25.434631047054552,-0.2574129656176617
25.357835776572315,0.0335006592467104
25.69258439149491,0.0297371200551882
25.84073643955589,-0.2538699546237178
25.857989589456658,0.0266810466852691
26.23564406400091,-0.2499653028047087
26.586067826913293,0.0149340316235401
26.59142496305176,-0.2461938520707837
26.9134322812126,-0.2424215759351829
27.23543959937343,0.0014149825658908
27.22323884247428,-0.2384197704084509
27.50113573184592,-0.2343997705542079
27.722557275570946,-0.2305735120834042
27.82617244923682,-0.0133166881804525
27.95527021642622,-0.2268298594926297
28.190540442345835,-0.2231820887268893
28.32380696026145,-0.027732981009014
28.37966150856585,-0.2193058405866232
28.457214128855604,-0.0309219838758067
28.517361473568968,-0.2155392419180629
28.671310034442463,-0.2118403341789709
28.74586241549473,-0.0417920583345596
28.82675034493681,-0.2076330752082633
28.907155649501554,-0.0460159138433914
28.990842803232205,-0.2035998239940989
29.10898937320488,-0.1993751642477368
29.21729039567984,-0.1953473818487781
29.312464021491166,-0.1912197935723164
29.4385256394522,-0.0727391184982776
29.40435579813657,-0.1863115319252485
29.525784217275167,-0.1820618067758606
29.609322196043728,-0.1786843990821915
29.681125077794803,-0.0878462737052485
29.870125929759645,-0.1022774019667129
29.87694207802729,-0.1059199484022431
29.97092230414193,-0.1172944625737147
29.96161378650772,-0.1486054182861165
29.98524310050225,-0.1342206113568639
10.046082949308754,-0.0892064846416382
10.0,-0.1041808873720137
10.046082949308754,-0.1191552901023891
10.23041474654378,-0.1329778156996587
10.322580645161288,-0.1379692832764505
10.552995391705068,-0.1517918088737201
10.414746543778804,-0.1471843003412969
10.875576036866365,-0.1648464163822526
14.56221198156682,-0.2343430034129693
14.884792626728114,-0.2381825938566553
15.207373271889402,-0.2416382252559727
15.66820276497696,-0.2454778156996587
16.635944700460833,-0.2527730375426621
17.050691244239637,-0.2562286689419795
17.972350230414747,-0.2612201365187714
18.52534562211981,-0.2642918088737201
29.67741935483871,-0.174061433447099
29.76958525345622,-0.1690699658703072
29.815668202764986,-0.1640784982935154
29.90783410138249,-0.1575511945392492
29.95391705069125,-0.152943686006826
30.0,-0.1421928327645051
29.95391705069125,-0.1283703071672355
29.95391705069125,-0.1241467576791809
29.95391705069125,-0.1122440273037543
29.815668202764986,-0.0968856655290102
29.72350230414748,-0.092278156996587
29.585253456221203,-0.082679180887372
29.53917050691244,-0.0776877133105802
29.354838709677416,-0.0677047781569966
29.262672811059915,-0.0630972696245734
29.1705069124424,-0.057721843003413
29.03225806451613,-0.0523464163822526
28.61751152073733,-0.0369880546075085
28.202764976958527,-0.0231655290102389
28.018433179723505,-0.0185580204778157
27.64976958525346,-0.0093430034129693
27.41935483870968,-0.0039675767918089
27.004608294930875,0.0067832764505118
26.82027649769585,0.0106228668941978
26.3594470046083,0.0198378839590443
26.12903225806452,0.0236774744027303
18.479262672811068,0.0781996587030716
17.972350230414747,0.0774317406143344
10.506912442396311,-0.0408276450511945
10.414746543778804,-0.0462030716723549
10.23041474654378,-0.057721843003413
10.23041474654378,-0.0623293515358362
10.092165898617516,-0.0726962457337884
10.046082949308754,-0.0830631399317406
10.046082949308754,-0.0776877133105802
