AOA,CD
-15.007519758782951,0.0725085651327408
-14.728793254856576,0.0987667321244604
-14.686720059601416,0.0506548579482459
-14.641281008725844,0.0464033854703822
-14.326236922655214,0.1042859498893428
-14.343114284409,0.0332445477458985
-14.138422179036183,0.0280783481803374
-13.953912093662654,0.0230479827631706
-13.8930513043081,0.1054532968729205
-13.459865685960985,0.1044349729085229
-13.026680067613867,0.1021499532810942
-12.807274364814685,-0.0029868512006278
-12.593494449266757,0.099343353086535
-12.471772870557649,-0.0089963818574227
-12.16030883091964,0.0960400094947087
-12.087173596653244,-0.0143133102917426
-11.727123212572524,0.0922895968453419
-11.7246619306501,-0.018799302337866
-11.457085424511986,-0.0221387928822613
-11.29393759422541,0.0877940691000745
-11.057654529672435,-0.0251405422686041
-10.860751975878294,0.0833482156945338
-10.624468911325325,-0.0284438858604304
-10.42756635753118,0.0790720829497261
-10.19128329297821,-0.0310766258659461
-9.758097674631092,-0.0331877853043313
-9.324912056283978,-0.0348270385153127
-9.157544885558956,0.0646147803250978
-8.891726437936864,-0.0360440598386172
-8.458540819589746,-0.0362675943673874
-8.025355201242633,-0.0368636864441079
-7.592169582895519,-0.0366153147454745
-7.50624846851262,0.046312683805622
-7.158983964548401,-0.0358701996495738
-6.725798346201287,-0.0340322490796854
-6.2926127278541735,-0.0328649020961077
-5.859427109507056,-0.0315485320933498
-5.426241491159942,-0.0294870469946912
-4.993055872812828,-0.0262395870350575
-4.559870254465711,-0.0238738466055729
-4.126684636118597,-0.0216136641480075
-3.693499017771483,-0.0184096692356346
-3.2603133994243656,-0.0137320022447027
-2.98727519149649,0.0046518085636235
-2.827127781077252,-0.0113062386547149
-2.393942162730138,-0.0079283835532986
-1.6372737774355066,8.392974830362387e-05
-1.498035542966786,-0.0049851789244909
0.0082689935584099,0.0163126942333367
0.2051715473525526,-0.0096173111040067
1.2684453378409266,0.029517316455071
1.937914020741012,-0.0076374338491849
3.645784592597584,0.0049171019070081
4.537027730823702,0.050687337324221
4.715398279554869,0.0257668898913234
4.846446029643072,0.0488564830885794
2.371967654986527,-0.004274265360641
2.8212039532794293,-0.001780943900267
3.13566936208446,0.000712377560107
3.8993710691823935,0.0094390026714159
4.213836477987424,0.0138023152270704
4.483378256963167,0.0200356188780054
4.887690925426778,0.0331255565449689
4.977538185085358,0.0393588601959039
4.977538185085358,0.0437221727515584
3.989218328840973,0.0512021371326804
3.539982030548071,0.0487088156723064
3.0458221024258805,0.0455921638468388
2.64150943396227,0.0424755120213713
1.7430368373764615,0.0337488869100623
1.9676549865229165,0.0374888691006234
2.371967654986527,0.0412288512911843
0.7547169811320806,-0.009260908281389
1.383647798742139,-0.0086375779162954
-0.3234501347708871,-0.009260908281389
-0.8625336927223692,-0.0073909171861085
-3.8724168912848143,0.0119323241317899
-2.389937106918236,0.000712377560107
-1.940700808625337,-0.0024042742653606
-5.714285714285715,0.0275155832591273
-5.220125786163518,0.0219056099732858
-4.725965858041327,0.0181656277827249
-4.321653189577717,0.0144256455921639
-6.208445642407906,0.0325022261798754
-7.151841868822999,0.0430988423864648
-6.612758310871516,0.0368655387355298
-8.679245283018865,0.0593054318788959
-8.140161725067383,0.0530721282279609
-10.026954177897572,0.0755120213713268
-9.48787061994609,0.0692787177203919
-14.968553459119496,0.0886019590382903
-14.878706199460916,0.0630454140694569
-14.788858939802337,0.0561887800534284
-13.71069182389937,0.0181656277827249
-13.53099730458221,0.0131789848619768
-13.171608265947889,0.0056990204808549
-2.0305480682839168,-0.0036509349955475
-1.3117699910152716,0.0038290293855745
-0.7726864330637859,0.0094390026714159
0.3504043126684699,0.0200356188780054
0.7547169811320806,0.0250222617987534
