AOA,CD
10.029094346651114,-0.0414795789356362
10.023035806534368,-0.061886179805675
10.101796828052024,-0.0331362004130766
10.101796828052024,-0.0698092369920855
10.188131024715616,-0.0260495826856028
10.270173755463176,-0.0771350876133841
10.323149918745884,-0.0191530102479736
10.421132380038678,-0.083396124183105
10.419044019619657,-0.0120016794108888
10.54255562154507,-0.006521978809786
10.71451718519196,-0.0896526072716844
10.787277366974934,0.003796534705767
11.016280000967448,-0.095811056589803
11.179207212146132,0.0172457833386159
11.389236602859889,0.025867908296482
11.428617113618714,-0.0988324252531807
11.56973061050452,0.0328314819566235
11.763351455068758,0.0397391128484538
11.861802731965833,-0.1023593033737771
11.960254008862904,0.0460775585975822
12.157156562657043,0.0523613625730112
12.294988350312948,-0.1034769760176281
12.35405911645119,0.0585085621141918
12.550961670245329,0.0646284407685226
12.72817396866006,-0.1032286043189946
12.747864224039477,0.0707209985360038
12.94476677783362,0.0767862354166353
13.14166933162776,0.0828241514104171
13.161359587007176,-0.1022599546943238
13.338571885421906,0.0887527838568
13.535474439216046,0.0946814163031831
13.594545205354294,-0.0994036801600378
13.732376993010192,0.1006646905232655
13.929279546804333,0.1065933229696486
14.027730823701404,-0.0957029418503978
14.126182100598475,0.1125492763028813
14.323084654392623,0.1185052296361139
14.46091644204852,-0.0917289946722609
14.519987208186762,0.1245158247430461
14.718679785197216,0.13076237296368
14.89410206039564,-0.087481838625627
14.95317282653388,0.1375615482137737
15.187665867870544,0.1443979792186623
15.32728767874275,-0.0830608223899498
15.3881484680973,0.151004666402315
15.62085148621766,0.157636190755831
15.770318424779582,-0.0790589333957165
15.819544063228108,0.1640764689013991
16.016446617022254,0.1701690266688803
16.207557919234205,-0.0741311293190774
16.213349170816393,0.1762342635495118
16.41025172461054,0.1823268213169929
16.60715427840468,0.1884193790844742
16.626844533784094,-0.0692608177249194
16.805846855415133,0.1946435738522311
17.038549873535487,0.2009025406577967
17.056279627297037,-0.0637446005705055
17.23903247376225,0.2072856933126792
17.473525515098913,0.2140372639872013
17.49321577047833,-0.0581243038471405
17.708018556435576,0.2206480906991645
17.92640138882544,0.2271057548636371
17.92640138882544,-0.0521137087402084
18.16268445337841,0.233662767707563
18.32947249894521,-0.0459745447539836
18.398967517931386,0.2402197805514889
18.63525058248436,0.2465946541497502
18.75339211476084,-0.0398876118749715
18.87153364703733,0.2528556907194712
19.107816711590303,0.259071192477776
19.147197222349128,-0.0334535430218692
19.34409977614328,0.2653322290474969
19.541002329937413,-0.0271424181595903
19.58341211075461,0.2716598164954414
19.85301714594967,0.277922604404063
19.91949279445282,-0.0207098671335356
20.09535875061939,0.2843325047803368
20.25680102549495,-0.0143787426678112
20.36496378581445,0.290490212354921
20.60730539048416,0.2964797913950456
20.59732661852717,-0.0084485031104369
20.87993969573759,0.3025309174879635
20.91932020649641,-0.0024067702280512
21.155603271049387,0.3087171468675008
21.24131379446567,0.0036851848728082
21.43126684636119,0.3148838613278597
21.581839387497887,0.0099047044085909
21.706930421673,0.3209920310306836
21.90383297546713,0.0163592639268305
21.98784473175264,0.3269727032615422
22.21887706153776,0.0225918412394162
22.297638083055418,0.3332132491661259
22.53392114760839,0.0289439474319695
22.61268216912605,0.3394287509244307
22.848965233679017,0.0354838847216144
22.9346757570953,0.3456784037912975
23.158758584981804,0.0420158534192615
23.27520135012752,0.3515765011288486
23.43967289506145,0.0480758863214454
23.612509581169647,0.3576995940051617
23.71533647037325,0.0541840560242692
23.99100004568505,0.363518942904146
23.99100004568505,0.0604678599996982
24.26666362099685,0.0667126341367705
24.38480515327334,0.3693929335768297
24.52263694092924,0.0731525574656263
24.78798657294705,0.3749117527204673
24.7571299822659,0.0796226402150305
24.957612582492665,0.0859064441904595
25.196043674905205,0.380430571864105
25.19031560061302,0.0921654109960252
25.389008177623467,0.0984790195752902
25.585910731417613,0.1044896146822223
25.64498149755585,0.3859394561397973
25.782813285211752,0.1104728889023047
26.009251222075022,0.1165927675566356
26.07816711590297,0.3896650316193006
26.18914855531421,0.1230876874759031
26.389929492743697,0.1292514451303259
26.51135273425008,0.3924964689837232
26.60223083600124,0.1356648481844009
26.803893671315663,0.1419231326501351
26.9445383525972,0.394433768233065
26.95968470288907,0.1482534722020664
27.158318268145123,0.1545688002777066
27.305526367886465,0.1609209064702598
27.37772397094432,0.3955017665371892
27.49867839684644,0.1675071916929533
27.64264740695825,0.1738796998464657
27.843726681590454,0.3970621617338545
27.819997399466544,0.1801348455489754
27.95769149302888,0.1865218193069138
28.12923538459196,0.1928408092729825
28.244095207638544,0.3970168338988539
28.2592415579304,0.1999950286820203
28.462875822965373,0.2072525770861947
28.67728082598566,0.3950050231399221
28.655402764452973,0.2143560076671145
28.80237186016076,0.2247433017066343
28.67728082598566,0.217816653334742
29.071085933573947,0.3896346750783566
29.25640598420373,0.2496787766708779
29.36643976426516,0.3836544365123685
29.48176840291601,0.3770193639917292
29.6880472687956,0.3710868285615105
29.622413084197547,0.275155099754659
29.880847686052363,0.3003769582836531
29.925643017040528,0.3516935523793713
30.03809625331852,0.3241252597209855
10.907457322551664,0.0113089937666963
28.966756513926327,0.2332146037399822
29.05660377358491,0.2413178984861977
29.326145552560654,0.2581478183437222
29.505840071877813,0.2681211041852182
29.685534591194973,0.2837043633125557
29.82030548068284,0.2930543187889582
29.955076370170723,0.3086375779162957
29.955076370170723,0.3167408726625111
29.955076370170723,0.3317008014247551
29.955076370170723,0.3416740872662511
29.77538185085356,0.3628673196794301
