aero_x,aero_y,aero_mom,alpha_steady,alpha_qs,aero_drag,aero_edge,aero_lift,aero_flap
0.0025999999999999,0.2210000000000002,0.0507,6.123233995736766e-17,6.123233995736766e-17,0.0025999999999999136,0.0025999999999999,0.2210000000000002,0.2210000000000002
0.0008401870334777,0.2445175346082068,0.0519783505154639,0.0071972340288424,0.0071972340288424,0.0025999999999999244,0.0008401870334777,0.2445051546391749,0.2445175346082068
0.000923326475983,0.2433890576047193,0.0519110005734639,0.0143704310919609,0.0068633147267144,0.002599597361869546,0.0009291768101509915,0.24337692574903394,0.2433890353404403
0.0012008333780855,0.2396747848967121,0.0517029479815205,0.0214949481552379,0.0057377437816141,0.0025991869896698685,0.0012240228500984233,0.23966369926019224,0.23967466758952555
0.0014483441022711,0.2360860539831252,0.0514997125880257,0.0285705925611387,0.0046541105405027,0.0025986408187381625,0.0014998919354685726,0.23607619458949453,0.23608573211895634
0.0016441954351608,0.2329299577854164,0.0513177392359898,0.035598290249359,0.0037067563830241,0.002597942442066282,0.0017345441567441062,0.232921272767458,0.23292930251282937
0.001790451377637,0.2302195860216943,0.0511577709463619,0.0425790807992863,0.0028995299825274,0.002597094405590888,0.001929578119158599,0.23021189935532096,0.23021846197127208
0.0018912143722678,0.2279342351714196,0.0510187473978132,0.0495140230721467,0.0022259312300603,0.0025961013943050755,0.0020887448941590927,0.22792729654986998,0.22793251062485362
0.0019501445627825,0.2260512325463508,0.0508995033557485,0.0564041843807022,0.001678906051104,0.002594968121116321,0.002215456743790891,0.22604474986159379,0.22604878798824937
0.0019702587000433,0.2245496229211085,0.050798965510083,0.0632506393479365,0.00125197419413,0.002593699108431548,0.0023125747481784757,0.22454328713700625,0.2245463584015363
0.0019539865477287,0.2234104098480721,0.0507161654267277,0.0700544698240474,0.0009392971617642,0.002592298694023118,0.0023824549179393374,0.22340391509414784,0.22340625148029372
0.001903245448852,0.2226163944896872,0.0506502310199033,0.0768167648196987,0.0007356233293845,0.0025907710594446553,0.002427013664971096,0.22260945475011648,0.22261130034995227
0.0018195065022075,0.2221519850911436,0.0506003764632454,0.0835386203403537,0.0006362249428167,0.0025891202573899807,0.0024477859675320237,0.22214434843168984,0.22214595073443136
0.0017038509558913,0.2220030210804201,0.0505658928850467,0.0902211391194127,0.0006368403569524,0.0025873502356699328,0.002445974675315495,0.22199448212888387,0.2219960848411545
0.0015570181401616,0.2221566153545417,0.0505461400347287,0.0968654302606187,0.0007336224629923,0.002585464857960719,0.0024224921280350084,0.22214702658992047,0.22214886356487218
0.0013794463300322,0.2226010134948102,0.0505405388512521,0.1034726088006826,0.0009230927983907,0.0025834679217088662,0.0023779953511779773,0.22259029577812148,0.22259258572379248
0.0011713077223323,0.2233254682214086,0.0505485648417638,0.1100437952021875,0.0012021007240428,0.0025813631735508657,0.0023129159077292915,0.22331362090624482,0.2233165626148127
0.000932538511007,0.2243201274945665,0.0505697421844426,0.1165801147858522,0.0015677871018822,0.002579154322560392,0.0022274853017068947,0.22430723838127362,0.22431100627584855
0.0006628648750769,0.2255759348195718,0.0506036384778737,0.1230826971103337,0.0020175519673221,0.0025768450515885532,0.0021217566752752656,0.2255621901586044,0.22556692999679107
0.0003618255536048,0.227084540457845,0.0506498600672611,0.1295526753069499,0.0025490257476345,0.0025744390269252866,0.0019956234140345716,0.22707023516167532,0.2270760597682443
2.879156637253577e-05,0.2288382223793026,0.0507080478850561,0.1359911853759779,0.0031600436279823,0.0025719399064802846,0.001848835170300951,0.2288237705654526,0.22883075549232124
-0.0003370164565741,0.2308298159120822,0.0507778737501407,0.1423993654505384,0.0038486227118057,0.0025693513466511536,0.0016810117277704386,0.23081576187027442,0.23082394090230082
-0.0007365129523622,0.2330526511550782,0.0508590370756187,0.1487783550334891,0.0046129416622179,0.0025666770080270216,0.001491655059591534,0.2330396808075312,0.2330490412486667
-0.0011707337909713,0.2355004973174868,0.050951261940582,0.1551292942122439,0.0054513225465489,0.002563920560053905,0.0012801598728404155,0.23548945022177672,0.2354999279088911
-0.0016408240646099,0.2381675132384087,0.0510542944859928,0.1614533228559502,0.0063622146376592,0.0025610856847719634,0.0010458228835093935,0.23815939516612367,0.23817086916807212
-0.0021480270811901,0.2410482034194771,0.0511679005991068,0.1677515797990552,0.0073441799536079,0.0025581760797227728,0.0007878510255742476,0.24104419953038544,0.2410564864982078
-0.0026936743796121,0.244137378975127,0.0512918638546916,0.1740252020149053,0.0083958803420635,0.002555195460108881,0.0005053687640299348,0.24413886759520453,0.24415171573618014
-0.0032791766155528,0.2474301229693148,0.0514259836847329,0.1802753237826849,0.009516065937859,0.0025521475602815775,0.0001974246537834413,0.24743868997130739,0.24745177262527807
-0.003906015192217,0.2509217596649785,0.0515700737513878,0.1865030758507098,0.0107035648416409,0.00254903613462181,-0.0001370027370360379,0.250939213441892,0.2509521222430707
-0.0045757345319224,0.2546078272638159,0.0517239605006857,0.192709584598798,0.0119572738848768,0.002545864957872108,-0.000498999440233806,0.25463621427857436,0.2546484518901821
-0.0052899349022163,0.2584840537598352,0.0518874818769324,0.1988959712022127,0.0132761503618823,0.0025426378249715593,-0.000889711154302579,0.25852567464814413,0.258536647060816
-0.0060502657250474,0.2625463355709913,0.0520604861799509,0.2050633507994371,0.0146592046231534,0.002539358550440125,-0.0013103386954760928,0.2626037617690416,0.26261277015713147
-0.0068584193098662,0.2667907186496953,0.0522428310492519,0.2112128316658509,0.0161054934364075,0.002536030967352769,-0.0017621337751615816,0.2668668095136288,0.2668730416464151
-0.0077156764951275,0.2712133987553538,0.0524289971185688,0.2173455143951854,0.0176141140324544,0.0025331077128088377,-0.0022459463381034215,0.2713113021853739,0.27131383129736375
-0.0086203236252609,0.2758108169610126,0.0525771295363621,0.223462491090482,0.0191841987625481,0.002534070032576722,-0.0027596415885320904,0.27593386022954025,0.2759316964583958
-0.0095779469552961,0.2805794921821128,0.0527323518237054,0.2295648471193674,0.0208149897707768,0.002535152608847643,-0.0033083974151475347,0.2807314757954666,0.2807234279635282
-0.0105906524413349,0.2855180989997905,0.0528946792157545,0.2356536826654271,0.02250637739186,0.0025363578423228048,-0.003893885524085189,0.2857031915545975,0.28568791439455865
-0.0116603168962934,0.290623429131656,0.0530640499379949,0.241730110249879,0.024257644365811,0.002537686776466333,-0.004517611124729602,0.29084618047378447,0.290822165145799
-0.0127887964245821,0.2958920948662343,0.0532403955206562,0.2477952320669177,0.026068011186566,0.0025391403342023503,-0.005181083840322487,0.2961574545485581,0.29612301749198344
-0.0139779506842544,0.3013207506015343,0.0534236502439901,0.2538501387667761,0.0279367058252647,0.0025407194954185815,-0.005885838598155413,0.301634087252832,0.3015873584094664
-0.0152296422994803,0.3069061138791107,0.0536137519892226,0.2598959086264717,0.0298629697223352,0.002542425311024799,-0.006633435767566044,0.30727323478377616,0.30721214538306485
-0.0165457332732992,0.3126449623994998,0.0538106420523389,0.2659336067515324,0.0318460561413375,0.0025442588970984274,-0.007425458731128549,0.31307213314186927,0.3129944030904836
-0.0179280811927325,0.3185341288598369,0.0540142648600682,0.2719642842988148,0.0338852278346864,0.0025462214271017893,-0.008263511210028399,0.31902809296391527,0.31893121786088946
-0.0193814818639107,0.324570297118146,0.0541684605489908,0.2779889777203991,0.035979754852873,0.0025453611163713946,-0.009152165727962803,0.32513849471785083,0.32501962628907594
-0.0209077661846654,0.330750367259252,0.0542732750445852,0.2840087080292061,0.0381289125784806,0.002541684284675279,-0.010093053102427172,0.33140078450414046,0.3312568043196008
-0.022506415424779,0.3370741166552813,0.0543822622560379,0.2900245066875016,0.0403328177937594,0.0025380095900682693,-0.011085396516072116,0.33781512305036265,0.33764272958008795
-0.0241797725885446,0.3435413355429888,0.0544955062675298,0.2960374414728823,0.0425916453005157,0.0025343411711022876,-0.012131314316751782,0.3443818922997007,0.34417748596043046
-0.0259297002573147,0.3501491969129384,0.0546130155181519,0.3020485899325266,0.0449047262512524,0.00253068291996807,-0.01323256806109938,0.3510988537408923,0.3508585307452539
-0.0277579747120495,0.3568945830428817,0.0547347905849309,0.308059012398941,0.0472712850456595,0.0025270387079278714,-0.01439087721402317,0.3579634934470774,0.3576830317732141
-0.0296663369151107,0.3637743890812288,0.0548608321546039,0.3140697507785737,0.0496905371093256,0.0025234123659509354,-0.015607960649251905,0.36497332791234677,0.36464817188867615
-0.0316564965862366,0.3707855571201471,0.054991141817945,0.3200818277990135,0.0521616995270682,0.0025198076775156883,-0.016885539852134923,0.3721259379756813,0.3717511824983402
-0.0337238374144872,0.377925681504529,0.0551952639621856,0.3260962462954102,0.0546839911207877,0.002522550369152707,-0.018219024792796773,0.37941896986083407,0.3789896899471289
-0.0358756447406036,0.385191308059399,0.0554108894493788,0.3321139885258346,0.0572566314206325,0.0025259793629013247,-0.019615795108616142,0.3868501326331982,0.3863607462881311
-0.0381133256250097,0.3925762032890701,0.0556319260924302,0.3381359825453504,0.0598777910504089,0.00252955263704676,-0.021077502297815274,0.39441387189412563,0.39385840079392104
-0.0404382852489824,0.4000769618773743,0.0558583308161048,0.3441630981514439,0.0625465099042085,0.0025332708446313065,-0.022605706060465542,0.40210746433974065,0.40147952923208413
-0.0428520334305984,0.4076908646774574,0.0560900860589355,0.3501961792420753,0.0652620362781439,0.0025371352265808195,-0.024202073846550126,0.40992889731687865,0.409221697289032
-0.0453560574253611,0.4154152983669263,0.0563271774965139,0.3562360467690116,0.0680236383264904,0.002541147065180639,-0.02586827804015008,0.4178762790995059,0.4170825748622119
-0.0479403753562401,0.423221405020916,0.0565668466086205,0.3622834983528706,0.0708305797964927,0.002553541749813093,-0.027595824959593795,0.425920317291518,0.4250330665983234
-0.050596875840867,0.4310858421541128,0.0568068902605039,0.368339307862218,0.0736821172665914,0.0025808889104373817,-0.029377972042162543,0.4340373096440083,0.43304962984543316
-0.0533476095345519,0.4390551666373836,0.0570522212236836,0.3744042263200292,0.076578445170258,0.002608690637295401,-0.031234717011502926,0.4422766120056436,0.44118000776014654
-0.0561953316242649,0.4471317303990312,0.05730299020327,0.3804789838766692,0.0795205145924867,0.0026369592910024595,-0.033168860858929394,0.4506414828571495,0.44942688648468065
-0.0591414144824633,0.4553128790693128,0.0575591797182158,0.3865642881540361,0.0825075161617718,0.0026656895733488395,-0.03518209483454658,0.45913006746723933,0.4577878820550257
-0.0621870265924027,0.4635954672391302,0.0578207540572777,0.392660821464096,0.0855384526062463,0.002694874422868393,-0.037275962697439206,0.4677400145090396,0.46626010565568526
-0.0651218208686398,0.4712424062189567,0.0579183310773331,0.3987692404109273,0.0886123219896354,0.0028289973927408535,-0.03928093454752532,0.4757123645082513,0.47409626148426065
-0.0678708838492863,0.4780252626572177,0.0577991845245119,0.4048901756466532,0.0917281375640118,0.0031005644985749453,-0.04113760532614541,0.4828094811753135,0.48106372347228127
-0.0707239494505149,0.4849506798258555,0.0576804827457264,0.4110243119537944,0.0949125810213129,0.0033776062802337026,-0.043081505726955,0.4900690060239008,0.4881833904935078
-0.0737115485728097,0.4921005538554861,0.057561508306657,0.4171724933365566,0.0982012648338331,0.0036632481099476977,-0.045138600724476244,0.49757705746061365,0.49553895328471825
-0.076836705499952,0.4994689486296784,0.0574423862873215,0.4233356436014572,0.1015921374248476,0.003957303338253698,-0.04731229597674594,0.5053290509238626,0.5031248916588519
-0.0800881518067227,0.5069085145788341,0.0572811406485059,0.4295146605612895,0.1050799072863012,0.004248761484068428,-0.049600253497374944,0.5131786260535295,0.5107936658430025
-0.0833670152792231,0.5133436441207182,0.0567436124031234,0.4357104142491613,0.108659288691728,0.004453573311896303,-0.05196981510416951,0.5200499224886591,0.5174658389823846
-0.0867729892745051,0.5199408505548936,0.0561966377468135,0.4419237662966929,0.1123303892604117,0.004663435293307941,-0.05445212739990402,0.5271112710942962,0.5243119353638673
-0.0903444067001319,0.5267821117806027,0.0556351052095859,0.4481557478499142,0.1161342045510778,0.004880772614468995,-0.05708069948130459,0.534450823904984,0.5314163140709506
-0.0940842550580266,0.5338601707264252,0.0550595555461587,0.4544075433853041,0.1200675345750498,0.0051054103530179945,-0.05985926713809831,0.5420631547366036,0.5387721198016482
-0.0980290468495996,0.5410495122657849,0.0546208215567787,0.4606803157081249,0.1241238372265857,0.005280154009341453,-0.06283274753516768,0.5498330553203603,0.5462566380250831
-0.102181763379348,0.5483211301309083,0.0543402962114761,0.4669752047082302,0.1282965726937677,0.0053969060906123995,-0.06600676698271293,0.5577347469182807,0.5538413863443571
-0.106503183222028,0.5557869911152805,0.0540566300587357,0.473293254814386,0.132580571774458,0.005516944941750895,-0.06933557278239236,0.5658724863853264,0.5616357234688152
-0.1109942052568732,0.5634388919489606,0.0537703249332689,0.4796353326028125,0.1369709210682766,0.005640163766006845,-0.07282110004480077,0.5742397470690879,0.5696316230245144
-0.1156090810637047,0.5710767356907221,0.0535835544974787,0.486002193584988,0.1414614514698171,0.0057712542685000034,-0.07643183892831068,0.582632637513325,0.5776264118525068
-0.1203210165993169,0.5785966644259687,0.0535471916684125,0.492394560298097,0.1460461023730158,0.005912471106023887,-0.08014924203564552,0.5909452511068776,0.5855145994093245
-0.1251155103046581,0.5859045548596112,0.053476523498941,0.4988130745673515,0.1507239687313167,0.006056801838494913,-0.08396664912695076,0.5990837616523447,0.5932011801728193
-0.1299919506143584,0.5930005940389738,0.0533712250971478,0.5052582247532613,0.1554967364273314,0.0062043323549868246,-0.08788480657788869,0.6070495185857002,0.6006861680843572
-0.1349038007862529,0.5997510122505417,0.0532157726525935,0.5117304098012762,0.1603718429150464,0.006372675074101997,-0.09186811549620544,0.6147029373400833,0.6078326755919776
-0.139922630927931,0.6064139127594134,0.0530354879704176,0.5182300287955638,0.1653566130879387,0.006553655933498631,-0.09597097069893484,0.6223128038437589,0.6149030403381329
-0.1448934173704885,0.6122964981088302,0.052879595785414,0.5247574894289125,0.1704631581043446,0.006739423408241713,-0.10009001460948727,0.6291706319956135,0.6211948912934716
-0.1492480019210399,0.6179317937144447,0.0527327066308693,0.531313202977,0.1756940297696666,0.007602133366887115,-0.10362194934610855,0.635654682456478,0.6271978630179526
-0.1509958609550276,0.6226570788322265,0.0526080135928281,0.5378975484407006,0.1810745964801965,0.010912043297612278,-0.10463189328832936,0.6406110482629086,0.6321026457406512
-0.1527220900228871,0.6270524769718857,0.0525181097378189,0.5445108560612839,0.1866178193040865,0.01430371019613294,-0.10565728034249557,0.6452241854829692,0.6366752584859595
-0.154435459747847,0.6311679056775799,0.0524600252487319,0.5511534084839675,0.1923757486081933,0.0178112860022365,-0.10670427212411707,0.6495429119587849,0.6409660168023056
-0.1558753997363125,0.63402557653961,0.052574955700129,0.5578254289471263,0.1983596569689794,0.021425506190185295,-0.10758780987799715,0.6525538442410974,0.6439801511809164
-0.1573297970754924,0.6368088969973182,0.0528360993802282,0.564527077162132,0.2045784146890938,0.025179752980773934,-0.10850744233690972,0.6554725138269216,0.6469191381465376
-0.1588357393654579,0.6396037972836432,0.0531646507552579,0.5712583844550753,0.2110723941193088,0.02908971362054763,-0.10949397136932226,0.6583886376304667,0.6498714333106215
-0.1604507376315029,0.6425269500053941,0.0534005847601985,0.5780192003289519,0.2178409939442802,0.033136511715599504,-0.11059591327503879,0.6614282215637987,0.6529577816800928
-0.1620516320919132,0.6452508937566847,0.0529761131009633,0.5848092444183665,0.2248810145059158,0.037343750838155304,-0.11171568595715954,0.664240085835529,0.655842246937916
-0.1632527890602274,0.6464890777554612,0.0522247902257365,0.5916282225754999,0.2321869850130888,0.04168043370141708,-0.11256900528738353,0.6654790321561692,0.657212157405551
-0.1638762962992979,0.6457202035569668,0.0514016422231716,0.5984761741315835,0.2397735549268294,0.04612764806138081,-0.11302101444525053,0.6645918009235077,0.6565335269917237
-0.1641732699301375,0.643880750309546,0.0507408821123069,0.6053535834321863,0.2476957183726309,0.05073301757382098,-0.11325113026725897,0.6625416546199884,0.6547590890334597
-0.164780670414521,0.6429893970189313,0.0504514802394795,0.6122610957764831,0.2560228093914141,0.05557357119807646,-0.11373700276183583,0.6614375346208592,0.6539510136270009
-0.1659499920466308,0.6436724580715264,0.0505979320157389,0.6191992783681493,0.2647871913139523,0.060668925686726605,-0.11467941319657951,0.6619463079405581,0.6547535913066884
-0.1667574719949322,0.6455174399878968,0.0507840603702608,0.6189711731587654,0.2665713379909402,0.0618663424751123,-0.11518911153105016,0.6638323398746258,0.656682791292231
-0.1675959806503436,0.6474257978171432,0.0509820026600028,0.6187738699112572,0.2686887856596787,0.06326541830659732,-0.11574412912828475,0.6657672740949392,0.6586743299853499
-0.1684469508987814,0.6493488204135585,0.0511862734660005,0.6186069654483213,0.2710994474071205,0.06484259718112212,-0.11632970592822381,0.6677003095928464,0.6606781859258176
-0.169281816685212,0.6512093134064647,0.0513884291683558,0.618470005127155,0.2737942526369494,0.06659384439057114,-0.11692338298486257,0.6695484771223434,0.6626151415708367
-0.1701340729021978,0.6530992227579692,0.0515980508214074,0.6183625028956989,0.2767659290660579,0.06851615932264352,-0.11755109912767886,0.6714087677719348,0.6645795186606555
-0.1709373435384663,0.6548296072500819,0.0517828347437406,0.6182839490955003,0.2800099018940321,0.07060407117692075,-0.11816158428316544,0.6730798281634418,0.6663776931643018
-0.1715103334753823,0.6558994161329651,0.0518572279244418,0.6182338108520304,0.2835180390762735,0.07284333976595964,-0.11861395058695445,0.6740279567081342,0.6674957447793634
-0.1720713931821725,0.6569348399291208,0.051927007858947,0.6182115436830475,0.2872891065505731,0.07524769739251433,-0.11907569299947948,0.6749146111186792,0.6685752968821441
-0.172507157370122,0.6575930179700548,0.051793487230375,0.6182166482263898,0.2913404369418699,0.07781063176536615,-0.11946093684742617,0.6753760450379918,0.6692655535692988
-0.1728948968402974,0.6581213152908705,0.05159721449509,0.6182486613410034,0.2956657293586933,0.08054253773205475,-0.11982670792194883,0.6756694536600593,0.6698192823905492
-0.1737568830487293,0.6598424856890178,0.0513012316928528,0.6183071999558634,0.3002729926431354,0.08345323642723684,-0.12058791370342684,0.6772142332060743,0.6715966910249979
-0.174794713811789,0.661974261713521,0.0509537263561414,0.6183919885323652,0.3051595930887987,0.0865426270155144,-0.12150958290312114,0.6791711778756221,0.6737941350371165
-0.1766345753997175,0.6661038423178397,0.0510807695298149,0.6185028091202707,0.3102768672005475,0.08980965535344954,-0.12308979750045693,0.683248364639479,0.6780435116779191
-0.1784523921016793,0.6701122279394818,0.0513082468186504,0.618639494690376,0.3156028938324299,0.0932190783912871,-0.12467625149304415,0.6871723638976662,0.6821667586407818
-0.1799042875611237,0.6732044487228158,0.0517339032462388,0.6188016562247434,0.3210533665527899,0.0967199312688117,-0.12598915154362716,0.6900833553697858,0.6853440859571073
-0.180784347375689,0.6748373891537425,0.0518822930384599,0.6189886100722822,0.3266230237093304,0.10026898573859577,-0.12686548104319062,0.6914004719081747,0.6870179268225636
-0.1812700701999388,0.6755138750906956,0.0518680399622025,0.6191995126574533,0.3323335142556857,0.10389508549780987,-0.1274412415034728,0.6916528356044971,0.6877038343316054
-0.1810810014302192,0.6746215443630519,0.0517075533964956,0.6194335445937696,0.3382312966337897,0.10762226608839648,-0.12748385140640162,0.6901608544678252,0.6867695572958594
-0.1808337871922054,0.6736656315337127,0.052219110172273,0.6196900849365226,0.3443436045430141,0.11149505334242157,-0.12748848371859517,0.68854563739825,0.6857644845128138
-0.1804018833892867,0.6723341999541558,0.0532445891750954,0.6199686494757071,0.350718183536764,0.11552944615886404,-0.12735288613276446,0.6864627178722983,0.6843678530966015
-0.1795321311843108,0.6700455453589091,0.0546630445570172,0.6202684926372773,0.3573387656853748,0.11968985728163706,-0.12686898838326038,0.6832767792386917,0.6819802627418969
-0.1785594204032768,0.6676540065851112,0.0561363159951357,0.6205882929208006,0.3642008899022046,0.12401439619664473,-0.126302553845701,0.6799012933212345,0.6794799511508486
-0.1766328703104241,0.6633398658209289,0.0570140522942434,0.6209262898127548,0.3713213046109013,0.1284880949411314,-0.12494414178138058,0.6743217020976159,0.6749873405449477
-0.1741051765308942,0.6579625284298412,0.0575953303127855,0.6212805112968611,0.3786917194561939,0.13312023127738462,-0.12307584402285135,0.6674625872191632,0.6693875095418991
-0.1708578854696817,0.6513135806743675,0.0583605501439667,0.6216492507296975,0.3863755550903525,0.13793598718449257,-0.12059289933285638,0.6590716659343476,0.6624644518980111
-0.1661759933331229,0.641994422622623,0.0595298524904475,0.6220312384065173,0.3944025279198466,0.14291896232425672,-0.11688611009569588,0.6475688918153518,0.6527702020661651
-0.1607106524281654,0.6315235318189744,0.0611916282831144,0.6224252696680125,0.4028023167770588,0.1481287106299165,-0.11248558345415129,0.6345926016997961,0.6418698299187904
-0.1527553320357848,0.6165945626820271,0.0653006765145917,0.622829867456383,0.4116494350737684,0.15352578348117407,-0.10593561372469612,0.6164031797459311,0.6263391189596695
-0.1449579361129851,0.6023024471461016,0.0689901769835487,0.6232431362115387,0.4209639576079382,0.1590647676669444,-0.0994882258318734,0.5987315264518646,0.6114598384204354
-0.1397903056686012,0.5922273603338696,0.0705065397204478,0.6236617986562779,0.4308538695246285,0.1643727961724084,-0.0953405019779556,0.5858806702438712,0.600986492834519
-0.1340320954407468,0.5816861474801764,0.072094352474793,0.6240816362296822,0.4412829145581808,0.1700440804029162,-0.09063024447461951,0.572196109300381,0.5900080809319799
-0.1277283790642597,0.5708966056067162,0.0737337875762019,0.6244997033583045,0.4521028690726284,0.17602440845454703,-0.08538400160885434,0.5579004218853759,0.5787460975081498
