time,inflow_x,inflow_y,pos_x,pos_y,pos_tors,vel_x,vel_y,vel_tors,accel_x,accel_y,accel_tors,pos_edge,vel_edge,pos_flap,vel_flap
6.22016936104696,0.766044443118978,0.6427876096865394,-0.0847963279431709,0.5245700933415817,0.1260497626166642,0.0942341636020196,-0.2490847604147604,0.050055734402352,-0.045247475611961,0.1233363468788834,-0.018137452139975,-0.01817659644611032,0.06217253386907141,0.5310685562172522,-0.2589553465231988
6.250962278675905,0.766044443118978,0.6427876096865394,-0.0819160350191585,0.516958520826425,0.1275825257226681,0.0928408618125828,-0.2452868744446639,0.0494972293326068,-0.0480463495744891,0.1274855335507955,-0.0202844129560431,-0.01547416141506168,0.06087679666674468,0.5231796052760523,-0.25510604074488563
6.28175519630485,0.766044443118978,0.6427876096865394,-0.0790799728738106,0.5094658634383447,0.1290970729498876,0.091361374527764,-0.2413612229111521,0.0488726130752998,-0.0504203544802073,0.1310928945130266,-0.0224227834734447,-0.01283389736793826,0.05952856465287733,0.5154070228441303,-0.25111449713454903
6.312548113933795,0.766044443118978,0.6427876096865394,-0.0762905939787652,0.5020957985712188,0.1305913726146465,0.0898087847054328,-0.2373244902086725,0.0481821501507904,-0.0527001005468977,0.1345118736731049,-0.0245266398692967,-0.01025781683847965,0.05813955377245708,0.507755081575961,-0.24699863106951145
6.3433410315627405,0.766044443118978,0.6427876096865394,-0.073550104686145,0.4948516574261654,0.1320634134691557,0.088185994850255,-0.2331824771625415,0.0474269033495803,-0.0548926956308768,0.1377551072528522,-0.0265903718580148,-0.00774765139745498,0.05671265948641621,0.5002277028060215,-0.24276431285789557
6.374133949191686,0.766044443118978,0.6427876096865394,-0.0708606253413333,0.4877365985708232,0.1335112196518934,0.0864956885952626,-0.2289405954919379,0.0466081082192334,-0.056998424298326,0.1408264426594017,-0.0286109994088649,-0.005304986701587133,0.05525051871253176,0.49282864661593806,-0.23841703083414145
6.404926866820631,0.766044443118978,0.6427876096865394,-0.0682241937877363,0.4807536157542706,0.1349328547602905,0.0847405408108646,-0.2246041384431495,0.0457270920711545,-0.0590174182634158,0.1437294502232254,-0.0305857594224873,-0.0029312689334244357,0.053755683418147376,0.4855615175662415,-0.23396218660919374
6.435719784449577,0.766044443118978,0.6427876096865394,-0.0656427655641416,0.47390554142379,0.136326424573559,0.0829232223116062,-0.2201782893215721,0.0447852673006391,-0.0609498000487285,0.146467643562867,-0.0325120148031101,-0.0006278093135315826,0.052230624408739774,0.47842976571127993,-0.22940510404301628
6.466512702078522,0.766044443118978,0.6427876096865394,-0.0631182140252531,0.4671950500833803,0.1376900796129354,0.081046400139205,-0.215668123238035,0.0437841275068558,-0.062795684861016,0.1490444793986854,-0.0343872529325031,0.0016042112875216258,0.05067773193488328,0.4714366874462518,-0.22475103079291203
6.497305619707468,0.766044443118978,0.6427876096865394,-0.0606523304543981,0.4606246615984088,0.139022017583169,0.0791127377878266,-0.2110786088608623,0.0427252436598196,-0.064555179783165,0.1514633520632523,-0.0362090866841294,0.0037637376321614305,0.04909931655095597,0.4645854263117112,-0.22000513974257813
6.528098537336413,0.766044443118978,0.6427876096865394,-0.0582468241689159,0.4541967444437078,0.1403204856955009,0.0771248954542418,-0.2064146103369746,0.0416102602361358,-0.0662283833892853,0.1537275885524306,-0.037975255255765,0.005849835319573546,0.047497610272878604,0.45787897376464154,-0.2151725304906705
6.558891454965358,0.766044443118978,0.6427876096865394,-0.0559033226176599,0.4479135188901688,0.1415837828712552,0.0750855302998373,-0.2016808893653832,0.0404408913291069,-0.0678153858205367,0.1558404442457975,-0.0396836247511836,0.007861685935498276,0.045874768010731676,0.4513201699221068,-0.21025823088664397
6.589684372594303,0.766044443118978,0.6427876096865394,-0.0536233714704677,0.4417770601254598,0.1428102618253743,0.0729972967102904,-0.1968821074024641,0.0392189167409257,-0.0693162692881423,0.1578050992677285,-0.0413321885190078,0.009798582172311686,0.044232869251229615,0.44491170428340765,-0.20526719859746032
6.620477290223249,0.766044443118978,0.6427876096865394,-0.0514084346998743,0.4357893013051095,0.1439983310294599,0.0708628465397548,-0.1920228279792854,0.0379461780644359,-0.0707311089690042,0.1596246554567376,-0.0429190672589621,0.011659922942588087,0.0425739199657468,0.43865611643662245,-0.20020432268966937
6.651270207852194,0.766044443118978,0.6427876096865394,-0.0492598946557292,0.4299520365307979,0.1451464565541105,0.0686848293274683,-0.1871075191122573,0.0366245747616195,-0.0720599742601172,0.1613021339113058,-0.0444425089057329,0.01344520850825142,0.04089985472036016,0.43255579675533623,-0.19507442521238044
6.68206312548114,0.766044443118978,0.6427876096865394,-0.04717905213374,0.4242669237532519,0.1462531637905582,0.0664658924757326,-0.1821405557893534,0.0352560602456616,-0.0733029303588909,0.1628404730812216,-0.0459008883005414,0.015154035646291641,0.03921253896516273,0.4266129870912473,-0.18988226276763134
6.712856043110085,0.766044443118978,0.6427876096865394,-0.0451671264392833,0.418735487597679,0.1473170390518175,0.064208681379231,-0.1771262225151048,0.0338426379731276,-0.0744600401374984,0.1642425273743214,-0.0472927066604089,0.0167860928708811,0.03751377148090331,0.4208297814682064,-0.18463252805561808
6.74364896073903,0.766044443118978,0.6427876096865394,-0.043225255448123,0.4133591221101717,0.1483367310537515,0.061915839496629,-0.1720687158984976,0.0323863575524837,-0.0755313662804378,0.1655110662494128,-0.0486165908549604,0.018341155730545927,0.03580528696180871,0.4152081267830811,-0.17932985138317808
6.774441878367975,0.766044443118978,0.6427876096865394,-0.0413544956659369,0.4081390934239931,0.1493109522766517,0.0595900083563538,-0.1669721472688005,0.0308893108748868,-0.0765169736556214,0.1666487737670805,-0.0498712925004636,0.019819082197862076,0.03408875871424757,0.40974982351866535,-0.17397880212481673
6.805234795996921,0.766044443118978,0.6427876096865394,-0.0395558222887897,0.4030765423451012,0.150238480208103,0.05723382748936,-0.161840545305226,0.029353628272871,-0.077155241047404,0.1674024848635699,-0.0510824918146965,0.021219808167937275,0.03236580145168602,0.4044565264736625,-0.1685838901264435
6.8360277136258665,0.766044443118978,0.6427876096865394,-0.0378300051987742,0.3981723655986321,0.1511181457598044,0.0548579925071459,-0.1566857343779413,0.0277806493101397,-0.0776233095506202,0.1679425500265888,-0.0522313175840385,0.02254344240547066,0.030644756990381865,0.39932960724727296,-0.16315856572202792
