damp_x,damp_y,damp_tors,stiff_x,stiff_y,stiff_tors,damp_edge,stiff_edge,damp_flap,stiff_flap
-0.0477556943351274,0.0111686294410861,-0.0129919196887116,0.1666469464165503,-0.7468588856905042,-0.0321173693550615,-0.0473724205152216,0.14257798451509512,0.012696393170953163,-0.7518250582525403
-0.049342618647738,0.0124378270980284,-0.0140305297610604,0.1640032801289375,-0.7448843440280881,-0.0329494694151007,-0.04890609057845774,0.13937515853372667,0.014056594974183415,-0.7498828755578464
-0.0508387105621291,0.01366417909088,-0.0150567631163073,0.1612714073433808,-0.7427085282704029,-0.0338451520287225,-0.05034721768288741,0.1360467641571548,0.015376669126944513,-0.7477403979687537
-0.0522427833782923,0.0148473389152369,-0.0160692238986626,0.1584560291603388,-0.7403378014242137,-0.034803611982994,-0.05169450924645994,0.1325988425174549,0.016656218110446024,-0.7454031931498093
-0.0535538705168369,0.0159870700289314,-0.0170665339221269,0.155561893647191,-0.7377785795239842,-0.0358239586441423,-0.05294691220816854,0.12903758720741965,0.017894913888157796,-0.7428768647947084
-0.054771221074678,0.0170832416168126,-0.0180473353331752,0.1525937861846905,-0.7350373190707242,-0.0369052171277544,-0.05410360860509535,0.12536932745234294,0.019092494285878454,-0.7401670458369541
-0.0558942946925869,0.0181358240539471,-0.0190102932330674,0.1495565200812507,-0.7321205050641806,-0.0380463296317187,-0.05516401034148899,0.12160051132471736,0.0202487593778377,-0.7372793922793528
-0.0569227558085832,0.0191448841087608,-0.0199540982483692,0.146454927479192,-0.7290346396405687,-0.0392461569290686,-0.05612775323101506,0.11773768906266861,0.021363567904723997,-0.7342195776148792
-0.0578592427462519,0.0201117720027388,-0.0208772805507621,0.1432937736162001,-0.7257861340315767,-0.0405034742131065,-0.056997415352866836,0.1137874278371517,0.022438136895754753,-0.7309931868190547
-0.0587050172261209,0.0210372181103255,-0.0217785093545273,0.1400777146683677,-0.7223812580390317,-0.0418169704380577,-0.057774240812398674,0.1097562658086373,0.023472977908470107,-0.7276056694587464
-0.0594599335824776,0.0219213437897905,-0.0226566118923882,0.1368113769820419,-0.7188262435501711,-0.0431852574664462,-0.0584581121589785,0.10565077412297438,0.0244679001549198,-0.724062452565653
-0.0601239906105708,0.0227643369922161,-0.0235104594531678,0.1334993943356408,-0.7151273325541188,-0.0446068762915595,-0.05904907472303568,0.10147758090417543,0.025422746900925802,-0.7203689961594604
-0.0606973528219158,0.0235664622871285,-0.0243389573912919,0.1301464015984565,-0.7112907691798399,-0.046080299443044,-0.05954735666350856,0.0972433567042357,0.026337408731833933,-0.7165307905082432
-0.0611803454457986,0.0243280561235384,-0.025141046726619,0.1267570278753648,-0.7073227910346305,-0.0476039331341267,-0.05995336329093702,0.09295479977246449,0.027211821212888513,-0.7125533524109451
-0.061573448698699,0.0250495216689441,-0.0259157060592367,0.1233358898842233,-0.703229621046291,-0.049176119517063,-0.06026767061014144,0.08861862160147194,0.028045962271273758,-0.708442221748463
-0.061877291805101,0.0257313235980582,-0.0266619533980805,0.1198875855857735,-0.6990174598308726,-0.0507951390538549,-0.06049101855945668,0.08424153278957615,0.028839849668142754,-0.704202958300556
-0.0620926468212801,0.0263739828703675,-0.0273788478867652,0.116416688071269,-0.694692478577652,-0.0524592129964214,-0.06062430400539523,0.0798302292540484,0.02959353857821136,-0.6998411387958633
-0.0622204223038817,0.0269780715256841,-0.0280654914218156,0.112927739711026,-0.6902608124400489,-0.0541665059697418,-0.060668573541975294,0.07539137882676239,0.030307119284093013,-0.6953623541616537
-0.0622616568625367,0.0275442075248835,-0.028721030159505,0.1094252465654067,-0.6857285544191926,-0.0559151286512298,-0.06062501614111461,0.07093160826094388,0.03098071499064708,-0.6907722069403572
-0.06221751263322,0.02807304966122,-0.029344655908212,0.1059136730581952,-0.681101749725118,-0.0577031405393812,-0.06049495569762848,0.0664574906749186,0.031614479763048174,-0.6860763088407067
-0.0620892687064355,0.0285652925657634,-0.0299356074038855,0.1023974369109059,-0.6763863905990838,-0.0595285528045728,-0.0602798435093871,0.061975533456022705,0.032208596590839085,-0.6812802783923961
-0.0618783145416656,0.0290216618286418,-0.0304931714668513,0.0988809043352767,-0.6715884115792554,-0.0613893312147571,-0.05998125073015049,0.05749216664519774,0.032763275578918706,-0.676389738674494
-0.0615861433968702,0.0294429092558979,-0.0310166840388133,0.0953683854800492,-0.6667136851909725,-0.0632833991287114,-0.05960086082953086,0.05301373182023359,0.033278752265218585,-0.6714103150894323
-0.061214345799211,0.0298298082799056,-0.03150553109948,0.0918641301271176,-0.6617680180419904,-0.0652086405494441,-0.05914046209149185,0.048546471493162546,0.033755286063757814,-0.6663476331561474
-0.0607646030806159,0.0301831495394398,-0.0319591494627966,0.0883723236312421,-0.6567571473024674,-0.0671629032303456,-0.058601940179792214,0.044096519034939975,0.034193158830810526,-0.6612073162978923
-0.0602386809993306,0.0305037366436716,-0.0323770274532678,0.0848970830967599,-0.6516867375490188,-0.0691440018266832,-0.05798727079586999,0.0396698891382811,0.03459267355108638,-0.6559949836022974
-0.0596384234662232,0.0307923821325772,-0.0327587054633301,0.0814424537840883,-0.646562377951876,-0.071149721085085,-0.057298512451839825,0.03527246882735011,0.03495415314010021,-0.6507162475334249
-0.0589657463923523,0.0310499036445024,-0.0331037763931633,0.0780124057382936,-0.641389579784064,-0.0731778190637299,-0.05653779937858814,0.0309100090209257,0.035277939358281836,-0.6453767115778045
-0.0582226316721669,0.0312771202999371,-0.033411885974724,0.0746108306315856,-0.6361737742315187,-0.075226030376059,-0.0557073345863866,0.026588116653684365,0.03556439183185796,-0.6399819678087193
-0.0574111213147032,0.0314748493089143,-0.0336827329821453,0.0712415388112957,-0.6309203104832037,-0.0772920694509434,-0.054809383093038434,0.02231224735836053,0.03581388717510268,-0.634537594355325
-0.0565333117332705,0.0316439028078755,-0.0339160693309627,0.0679082565446781,-0.6256344540805314,-0.0793736338023863,-0.053846265332314444,0.018087698709735617,0.036026818208209875,-0.62904915276548
-0.0555913482023886,0.0317850849303321,-0.0341117000689162,0.0646146234517633,-0.6203213855057486,-0.0814684073019976,-0.05282035075334674,0.013919604029705365,0.03620359326477223,-0.6235221852534526
-0.0545874194891405,0.0318991891142089,-0.0342694832613283,0.0613641901174462,-0.614986198989383,-0.0835740634476557,-0.05173405161971527,0.009812926751036108,0.03634463558265642,-0.6179622118258995
-0.0535237526646519,0.0319869956473833,-0.0343893297742771,0.0581604158740363,-0.6096339015173712,-0.0856882686219622,-0.050589817015204215,0.005772455335879313,0.03645038277193674,-0.612374727281693
-0.0524026081000755,0.032049269451632,-0.0344712029589743,0.0550066667455962,-0.6042694120190683,-0.0878086853343025,-0.04939012706159528,0.0018027987436313037,0.03652128635347998,-0.606765198083263
-0.0512297684270076,0.0320880810865183,-0.0345148835113376,0.0519061126532192,-0.5988974437336945,-0.0899329682125262,-0.04814084845477352,-0.0020917031916738785,0.036559442432213436,-0.6011389335413906
-0.0500080820145107,0.0321043654861364,-0.0345204002862281,0.0488617095514634,-0.5935224844484926,-0.0920587660199955,-0.04684501146751106,-0.005906995652773639,0.036565604748810224,-0.5955010609634217
-0.0487399691999669,0.0320988621714206,-0.0344878845120243,0.0458762954599078,-0.588148909127795,-0.0941837324495029,-0.04550523011052606,-0.009639228359447687,0.0365403281717837,-0.5898566428124503
-0.0474278390931044,0.032072279690283,-0.0344175228316978,0.0429526025709176,-0.582780995720395,-0.096305530982027,-0.04412410264008683,-0.01328474676934107,0.036484169331097896,-0.5842106901998154
-0.0460740947095039,0.032025299268989,-0.034309552731852,0.0400932570823473,-0.5774229261900947,-0.0984218381587337,-0.04270421570587773,-0.016840092931896145,0.036397691650907046,-0.5785681603955128
-0.0446811298624353,0.031958574387886,-0.0341642614331677,0.0373007788646405,-0.5720787872182793,-0.1005303466780569,-0.04124814069728073,-0.020302006040801346,0.036281465401871285,-0.5729339538199542
-0.0432513260930782,0.0318727304355802,-0.0339819848428356,0.0345775812084246,-0.5667525709409864,-0.1026287684263557,-0.03975843016861111,-0.02366742254917415,0.036136067643790765,-0.5673129109233475
-0.0417870498073919,0.0317683645473043,-0.0337631064474391,0.0319259706505658,-0.5614481757189609,-0.1047148374422225,-0.03823761450002203,-0.026933475862129685,0.035962082183371664,-0.5617098089744509
-0.0402906496158159,0.0316460456214335,-0.0335080561466501,0.0293481468718752,-0.5561694069302388,-0.1067863128107857,-0.036688198789478856,-0.030097495624012455,0.035760099545750414,-0.556129358771059
-0.0387644538681622,0.0315063145046294,-0.03321730903184,0.0268462026601635,-0.5509199777754055,-0.1088409814844882,-0.035112659967697094,-0.033157006618064123,0.03553071695525406,-0.5505762012850297
-0.0372107683759782,0.0313496843357086,-0.0328913841137457,0.0244221239329661,-0.5457035100865307,-0.1108766610270775,-0.03351344412788774,-0.03610972729671476,0.03527453832109244,-0.5450549042552634
-0.0356318743147004,0.0311766410380985,-0.0325308430032461,0.0220777898148572,-0.5405235351316054,-0.1128912022777932,-0.03189296406223295,-0.038953567961061294,0.034992174223991444,-0.539569958742497
-0.0340300262980007,0.0309876439505663,-0.0321362885492162,0.0198149727648593,-0.5353834944071244,-0.1148824919329883,-0.030253596997145173,-0.04168662860841871,0.03468424190009083,-0.5341257756601149
-0.0324074506168262,0.0307831265857886,-0.0317083634373301,0.0176353387500135,-0.5302867404122368,-0.1168484550426587,-0.02859768251951928,-0.04430719646710461,0.034351365218743414,-0.528726682295388
-0.0307663436357594,0.0305634975062619,-0.0312477487535782,0.0155404474617143,-0.5252365373986433,-0.118787057419592,-0.026927520686376973,-0.04681374323784196,0.033994174651161196,-0.52337691883564
-0.0291088703394585,0.0303291413070407,-0.0307551625161634,0.0135317525719246,-0.5202360620911509,-0.1206963079590759,-0.025245370310502346,-0.04920492206133946,0.03361330722716014,-0.518080634913826
-0.0274371630220818,0.0300804196948205,-0.0302313581793278,0.0116106020268702,-0.5152884043744844,-0.1225742608673282,-0.02355344741488099,-0.05147956423173098,0.03320940647755202,-0.5128418861878772
-0.0257533201127486,0.029817672652964,-0.0296771231125531,0.009778238376272,-0.5103965679426286,-0.1244190177970243,-0.02185392384897082,-0.05363667567562315,0.032783122360025486,-0.5076646309679506
-0.0240594051302358,0.0295412196821881,-0.0290932770584647,0.0080357991366023,-0.5055634709076083,-0.1262287298885106,-0.020148926060044883,-0.05567543321651855,0.03233511116663987,-0.5025527269054113
-0.0223574457602544,0.0292513611067941,-0.0284806705726536,0.0063843171872518,-0.5007919463652152,-0.1280015997154888,-0.018440534013051405,-0.05759518064433979,0.03186603541133221,-0.49750992775697844
-0.0206494330487945,0.0289483794365199,-0.0278401834485207,0.0048247211988671,-0.4960847429157644,-0.1297358831341547,-0.01673078025263513,-0.05939542460968741,0.03137656369609982,-0.49253988023700346
-0.0189418350208606,0.0286339502001228,-0.0271722678095802,0.0033577021530707,-0.4914443884145314,-0.1314298770143118,-0.015025940208177496,-0.061075938392496074,0.03086935922368471,-0.48764596872870547
-0.0172369435755391,0.0283084616567305,-0.0264778137243635,0.0019837019384938,-0.4868731764984382,-0.1330819195557727,-0.013328294902125823,-0.06263676587649783,0.030345309031197334,-0.48283129623875143
-0.0155365010595839,0.0279721215883267,-0.0257578125507002,0.0007030511316589,-0.4823733058488958,-0.1346904068929572,-0.011639591040892763,-0.06407810592276332,0.029805072919342993,-0.47809883582564516
-0.0138421966979656,0.0276251208141175,-0.0250132827078774,-0.0004840147603077,-0.4779468971493199,-0.1362537970471859,-0.009961512677150699,-0.06540029567743597,0.02924930724996275,-0.47345144639155423
-0.0121556765306608,0.0272676390550097,-0.0242452636365665,-0.001577354071506,-0.4735959941049979,-0.1377706114072919,-0.008295690525679866,-0.06660380552722363,0.02867867030136672,-0.4688918710827262
-0.0104785438321166,0.0268998466008539,-0.0234548139649112,-0.00257691804149,-0.4693225640046433,-0.1392394359677685,-0.006643702411631274,-0.06768923420306842,0.02809382220803614,-0.4644227354076103
-0.0088123593838842,0.026521905845817,-0.0226430098276913,-0.0034827498723315,-0.4651284982160684,-0.1406589224586878,-0.005007073613693859,-0.06865730386896385,0.02749542473634777,-0.46004654549822793
-0.0071586417839797,0.0261339727976327,-0.0218109432002435,-0.0042949837700757,-0.4610156126284593,-0.142027789372558,-0.003387277269447761,-0.06950885520826931,0.02688414103293294,-0.45576568653247107
-0.0055188677920561,0.0257361985578132,-0.0209597202448913,-0.005013843968134,-0.4569856480439363,-0.1433448228889594,-0.0017857348416527113,-0.07024484252182148,0.02626063535005747,-0.4515824213236801
-0.0038944727058094,0.0253287307672741,-0.0200904596716367,-0.0056396437302332,-0.4530402705210311,-0.1446088776977824,-0.00020381664095333197,-0.07086632885155149,0.02562557274899865,-0.4474988890827291
-0.0022868507641079,0.0249117150121611,-0.0192042911148796,-0.0061727843304971,-0.4491810716728965,-0.1458188777220015,0.001357157599496978,-0.07137448114265373,0.024979618782410618,-0.4435171043570018
-0.000697355572466,0.0244852961850874,-0.0183023535278488,-0.0066137540082212,-0.4454095689232343,-0.1469738167410232,0.002895918101927689,-0.07177056545666252,0.024323439156764663,-0.43963895614980886
0.0008726994533821,0.0240496197974111,-0.017385793596336,-0.0069631268948994,-0.441727205723075,-0.1480727589157479,0.0044112443787361,-0.07205594224706914,0.02365769937603888,-0.43586620722299335
0.0024220406299255,0.0236048332385963,-0.0164557641732428,-0.0072215619110799,-0.4381353517316721,-0.1491148392165817,0.005901964528501053,-0.07223206170836273,0.022983064367905034,-0.4322004935846682
0.003949433538322,0.0231510869791117,-0.0155134227353656,-0.0073898016306595,-0.4346353029648815,-0.1500992637557229,0.007366954497522608,-0.07230045920860055,0.02230019809372664,-0.42864332416327255
0.0054536825507059,0.0226885357137165,-0.0145599298637682,-0.0074686711102789,-0.4312282819144848,-0.1510253100251342,0.008805137311157545,-0.07226275081482225,0.0216097631437303,-0.4251960806683745
0.0069336303540813,0.0222173394423788,-0.0135964477490119,-0.0074590766815434,-0.4279154376419895,-0.1518923270416941,0.01021548227918783,-0.07212062891980815,0.020912420318760755,-0.42186001763794573
0.00838815747539,0.0217376644864426,-0.0126241387224439,-0.0073620047038711,-0.4246978458504963,-0.1526997354010923,0.011597004179430912,-0.07187585797785415,0.020208828200055314,-0.41863626267113924
0.0098161818112007,0.0212496844380314,-0.0116441638146733,-0.0071785202758604,-0.4215765089382603,-0.153447027242112,0.012948762423768611,-0.07153027035640204,0.019499642708502622,-0.415525816844949
0.0112353593831916,0.0207461144884873,-0.0106576503546269,-0.0069091861518339,-0.418553064430301,-0.1541337651688033,0.014287193409235552,-0.07108529779298096,0.0187752675433931,-0.412530344380822
0.0126486182745325,0.0202254155551328,-0.0096657456288925,-0.0065539368195079,-0.4156299476717254,-0.1547595818272643,0.015615047114360901,-0.07054187190861487,0.018034003500302823,-0.4096523548047342
0.0140543084492191,0.01968793582575,-0.0086694722589763,-0.0061126756906811,-0.4128096685031398,-0.1553241766813942,0.016930845889980947,-0.06990090102445742,0.017276714401597226,-0.40689439815478
0.0154508046109002,0.0191340500831868,-0.0076698185253009,-0.0055854177840496,-0.4100946319262149,-0.1558273111166298,0.0182331500849315,-0.06916337865561789,0.016504286524732847,-0.4042588664203417
0.0168364991279652,0.0185641496918632,-0.0066677712138771,-0.0049722897970877,-0.4074871354211424,-0.156268807336466,0.019520548885950905,-0.06833037974345922,0.015717618390172168,-0.40174799116320337
0.0182098025562579,0.0179786431453383,-0.0056643152161028,-0.0042735301957872,-0.4049893670567407,-0.1566485482580974,0.020791660270524086,-0.06740305766751908,0.014917619839653605,-0.3993638420117961
0.0195691445387112,0.0173779567738751,-0.0046604324681998,-0.0034894891791461,-0.4026034036377465,-0.1569664773630797,0.022045131329215647,-0.0663826413551974,0.014105211245822471,-0.39710832537499996
0.0209129746763045,0.0167625354058403,-0.0036571008924429,-0.0026206285074768,-0.4003312088789952,-0.15722259848273,0.023279638526750555,-0.06527043247668275,0.01328132271679422,-0.3949831833643031
0.0222397633643854,0.016132842974344,-0.0026552933543084,-0.0016675211938518,-0.398174631608983,-0.1574169755188117,0.02449388789681687,-0.06406780273219208,0.012446893292579777,-0.39298999292214826
0.0235480025981883,0.0154893630657406,-0.0016559766370578,-0.0006308510583669,-0.396135404005865,-0.157549732100532,0.025686615176156002,-0.06277619123813706,0.011602870133664523,-0.3911301651542368
0.0248362067515602,0.0148325994069975,-0.0006601104349559,0.0004885878549732,-0.3942151398692118,-0.1576210511789619,0.026856585883843695,-0.061397102017909766,0.010750207702106718,-0.3894049448633089
0.0261029133328348,0.0141630762891982,0.0003313536337538,0.0016898919988123,-0.392415332931084,-0.1576311745600613,0.02800259535173555,-0.059932101602049065,0.009889866935509882,-0.3878154102816736
0.0273466837216891,0.0134813389246929,0.0013174729930634,0.0029720491803773,-0.3907373552102156,-0.1575804023775573,0.029123468712076904,-0.05838281674161075,0.009022814414206534,-0.38636247299953996
0.028573247629632,0.0127846606467551,0.0022972792721777,0.0043341652670322,-0.38918276040714,-0.1574690936088047,0.03022459978985031,-0.05675075757293597,0.008145648869202477,-0.3850472146394272
0.0297911122636827,0.0120689448922057,0.0032698004926228,0.0057757787366144,-0.3877537139276246,-0.1572976669801734,0.03131391535862369,-0.05503707392118597,0.00725317210821547,-0.38387136228022317
0.0309985740050572,0.0113348016550558,0.0042341802404214,0.007296626189151,-0.3864526831864511,-0.1570665975195716,0.03239000102916021,-0.05324273580862231,0.006346428305548281,-0.3828369472495634
0.0321941006613072,0.0105828126390032,0.0051896478683673,0.0088963245045668,-0.3852820060635631,-0.1567764103568683,0.033451610625999786,-0.05136877638225907,0.005426397264219121,-0.3819458307129998
0.0333761542815059,0.0098135890773329,0.0061354436295562,0.0105743753894992,-0.3842438931178734,-0.1564276777472325,0.03449749939028677,-0.049416286073374324,0.004494078439323956,-0.3811997081373124
0.0345431940530276,0.0090277713121633,0.0070708189844744,0.0123301646989627,-0.3833404241670847,-0.1560210183903724,0.035526425897565585,-0.047386412187407204,0.0035504891486415396,-0.38060010733328636
0.035693677636892,0.0082260293821481,0.007995037134777,0.0141629619788796,-0.3825735449577407,-0.1555570967238828,0.036537152576518045,-0.045280358548097706,0.002596664060399167,-0.38014838671669166
0.0368260625795272,0.0074090635643971,0.0089073735585579,0.0160719201804314,-0.3819450638373532,-0.1550366221836723,0.03752844628348006,-0.043099385228148546,0.001633654663777448,-0.37984573368798236
0.0379388077609104,0.0065776048747138,0.0098071165272982,0.0180560755497637,-0.3814566484321954,-0.1544603484319908,0.03849907889653336,-0.040844808363122334,0.0006625287357342122,-0.37969316312933804
0.0390303748794877,0.0057324155215256,0.0106935676037135,0.0201143476951255,-0.3811098223338833,-0.1538290725542075,0.03944782793162762,-0.03851800004595959,-0.0003156301973380781,-0.3796915160166526
0.0401052276763756,0.0048709713125384,0.0115660421199196,0.0222457325516528,-0.3809062587458577,-0.1531436342255352,0.04037889854459242,-0.03612024313410773,-0.0013039174924079902,-0.37984178101475213
0.0411634944611162,0.0039930909608481,0.0124238696353993,0.0244493561108642,-0.3808478655106697,-0.152404914848928,0.0412925750541913,-0.03365269082545341,-0.0023024545741293506,-0.380145188156414
0.0422036205998665,0.0030995615658616,0.0132664425095389,0.0267242810879707,-0.3809364892620241,-0.151613835183187,0.04218762501040149,-0.031116511914522454,-0.003310161570042877,-0.38060288850351426
0.0432240866724632,0.0021911859847539,0.0140931819386183,0.0290694539333932,-0.3811738296065243,-0.150771352521196,0.043062849481832824,-0.028512930213877796,-0.0043259633832712,-0.38121586317925943
0.04422336557232,0.0012688032686811,0.0149035238154659,0.0314837059014948,-0.38156143678261,-0.1498784593493998,0.04391704285442135,-0.02584322421000505,-0.005348763520720671,-0.3819849231832756
0.0451999250250061,0.000333288833674,0.0156969190312959,0.0339657529314888,-0.3821007074920096,-0.1489361824334102,0.04474899440848212,-0.023108728021656512,-0.006377444875689631,-0.3829107072508136
0.0461522293635656,-0.00061444492459,0.016472833691816,0.0365141957386754,-0.3827928807427508,-0.1479455818876639,0.045557489230292375,-0.020310832388295667,-0.007410869910092553,-0.3839936797988617
0.0470787413967493,-0.001573448070346,0.0172307493184031,0.0391275200931374,-0.3836390336651807,-0.1469077502322299,0.04634130921135703,-0.017450985701393328,-0.008447880853176553,-0.385234128911552
0.047977924345917,-0.0025427326177095,0.0179701630283128,0.0418040972891637,-0.3846400773058484,-0.1458238114378737,0.047099234114760205,-0.01453069507063972,-0.009487299906227686,-0.3866321643639792
0.0488482438476626,-0.0035212720774649,0.0186905876938293,0.0445421848076414,-0.3857967524038648,-0.1446949199606715,0.04783004270755766,-0.011551527417486121,-0.010527929456329525,-0.3881877156829285
0.0496911387324607,-0.0045100688221375,0.0193915520802674,0.0473400244098028,-0.3871098033108042,-0.1435222597674738,0.04853515639712106,-0.008515039833074528,-0.011571023412648979,-0.38990072047521457
0.0505062307522853,-0.0055088780237848,0.0200726009628007,0.0501958805508302,-0.388580046723605,-0.1423070433535225,0.04921437613370207,-0.005422752914681382,-0.012616349062011764,-0.3917711996648281
0.0512919754085246,-0.0065165960072196,0.0207333229910159,0.0531079430763585,-0.3902081915361539,-0.1410505098984396,0.04986646316882311,-0.0022762226442665234,-0.013662672354353367,-0.3937990670001533
0.052046866698112,-0.0075320980010441,0.0213733340708926,0.0560742908303688,-0.3919947654421848,-0.139753923075902,0.05049020855785449,0.0009229318272455031,-0.014708761782445536,-0.3959840532433655
0.0527694004503556,-0.0085542156906944,0.0219922658498368,0.0590928937358871,-0.3939401118688945,-0.1384185697296132,0.0510843992463051,0.004173027730090456,-0.01575336102604822,-0.39832570550859736
0.0534580775442936,-0.0095817373856623,0.0225897657746609,0.0621616138632583,-0.3960443849838578,-0.137045758902069,0.051647820379100595,0.007472317180422634,-0.016795189672869672,-0.40082338453648403
0.0541114062528408,-0.0106134076134893,0.0231654970118766,0.065278206725917,-0.3983075447238847,-0.1356368208639924,0.05217925684863402,0.010818985731759476,-0.017832943182613747,-0.40347626200937386
0.0547279046669683,-0.0116479268140793,0.0237191383540946,0.0684403227747815,-0.4007293517989247,-0.1341931061491049,0.05267749493178706,0.014211150958811772,-0.01886529289500874,-0.4062833178499069
0.05530610316154,-0.012683951124977,0.0242503841060744,0.0716455090922949,-0.4033093626809033,-0.132715984595289,0.05314132398229253,0.017646861082831748,-0.019890886065349885,-0.4092433375060537
0.0558445468927166,-0.0137200922665,0.0247589439509329,0.0748912112855337,-0.4060469245868433,-0.1312068443933796,0.05356953817031479,0.02112409364655833,-0.020908345933461164,-0.4123549092248806
0.0563417983149555,-0.0147549175352627,0.0252445427969608,0.0781747755770627,-0.4089411704666718,-0.1296670911447917,0.053960938259396664,0.024640754246496956,-0.021916271831703187,-0.41561642131819015
0.0567967841771796,-0.0157874092827711,0.0257069616033052,0.0814934635176043,-0.4119910511819817,-0.1280981456667234,0.05431461640569388,0.028194683434227062,-0.022913738879396687,-0.4190260978461522
0.0572082878653108,-0.0168163017829628,0.0261459776709268,0.0848444608665006,-0.4151953510559117,-0.1265014423788333,0.05462953958236741,0.03178365996842919,-0.023899573451308644,-0.42258201693538755
0.0575749290316075,-0.0178400230707435,0.0265613634328399,0.0882248673088314,-0.4185526450740552,-0.1248784295657843,0.05490453429737855,0.035405391660855254,-0.024872293616538102,-0.42628206876608166
0.0578953630861735,-0.0188569620341433,0.026952908244726,0.0916316926354724,-0.4220612731580213,-0.123230569006044,0.055138448885132176,0.0390575103344297,-0.02583039950482084,-0.43012393130525467
0.0581682732553696,-0.019865463037852,0.027320415247941,0.0950618599580821,-0.4257193355602648,-0.1215593350262852,0.05533014578814851,0.04273757115696004,-0.026772366393015057,-0.4341050678121221
0.0583923731365813,-0.0208638268230227,0.0276637011231164,0.0985122087800781,-0.4295246878304434,-0.1198662136599709,0.05547850348581581,0.04644305177843444,-0.027696645305833448,-0.4382227238243987
0.0585664089545547,-0.0218503113631431,0.0279825957972001,0.1019794982397664,-0.4334749358878796,-0.1181527018225477,0.055582418186310156,0.050171351566867854,-0.028601663466668908,-0.44247392418784365
0.0586887607502349,-0.0228232473554892,0.0282770409512739,0.1054604001590458,-0.4375674376053658,-0.1164203034623176,0.05564039399522072,0.05391978127564054,-0.029485891784118784,-0.4468554751163052
0.0587582529905567,-0.0237808062110724,0.0285468902559675,0.1089515027299356,-0.4417992979213646,-0.1146705288293001,0.05565137501203223,0.05768556272492013,-0.0303477099271263,-0.4513639611710611
0.0587737689155997,-0.0247211115047073,0.0287920051163916,0.1124493251872913,-0.4461673571458326,-0.1129048969471644,0.05561434859918509,0.061465838701000544,-0.031185469316026084,-0.45599573681160305
0.0587342335578585,-0.0256422491693728,0.0290122585224375,0.1159503221502002,-0.4506681860288022,-0.1111249350183321,0.055528327094172596,0.0652576731095796,-0.03199750028073832,-0.46074692316449556
0.0586386148258867,-0.0265422695281158,0.029207534701349,0.119450887597944,-0.4552980815821021,-0.1093321777212178,0.05539234850881286,0.06905805074558766,-0.03278211321864502,-0.46561340537778656
0.0584859246769199,-0.0274191893902003,0.0293777287714643,0.1229473589240685,-0.4600530631403801,-0.1075281665288294,0.05520547738449049,0.07286387714190012,-0.033537599778167324,-0.4705908301051991
0.0582752200194217,-0.0282709943747533,0.0295227463922561,0.1264360210580186,-0.4649288686787572,-0.1057144490488072,0.05496680543146243,0.07667197850196203,-0.03426223419319139,-0.4756746031316865
0.0580056033091845,-0.0290956414724279,0.0296425034105831,0.1299131106336816,-0.4699209514158873,-0.1038925783851324,0.054675451918759124,0.08047910171044859,-0.03495427478054726,-0.4808598871625821
0.0576762228089227,-0.0298910618529928,0.0297369255046404,0.1333748201822115,-0.4750244767327728,-0.1020641125216921,0.05433056378773785,0.08428191441451807,-0.03561196561144141,-0.4861415998004138
0.0572862724813451,-0.030655163926345,0.0298059478271983,0.1368173023246824,-0.4802343194391248,-0.1002306137277941,0.05393131546238083,0.0880770051668258,-0.036233538367859724,-0.4915144117352062
0.0568378380718595,-0.0313872087636942,0.0298513806257442,0.1402367581524924,-0.4855451802113625,-0.0983935905267797,0.053479608474742896,0.09186098431302377,-0.03681885641959634,-0.496972866386735
0.0563324950420891,-0.0320861980755075,0.0298746803223674,0.143629508346705,-0.4909516799584514,-0.0965544508517031,0.05297685803605099,0.09563056765436725,-0.03736745398385865,-0.5025114747466424
0.0557682256762039,-0.0327494076842362,0.0298748914219631,0.1469918722889228,-0.4964481867083556,-0.0947145872106152,0.05242105733450791,0.0993824300951362,-0.03787679298294078,-0.5081245370904682
0.0551430585543778,-0.03337413020975,0.029851048106865,0.1503200649512479,-0.5020286679858488,-0.0928754512743926,0.05181021844216704,0.10311307539763574,-0.03834437036859284,-0.5138059936285625
0.0544549665719368,-0.0339575761320029,0.0298021442241721,0.1536101988558874,-0.5076866870110099,-0.0910385554366393,0.051142280383336194,0.10681883132003633,-0.03876760913834838,-0.5195494227079673
0.0537018674194611,-0.0344968807644506,0.0297271358615937,0.1568582828260222,-0.5134153913308626,-0.0892054752184479,0.05041510870950704,0.1104958418295427,-0.03914386491677446,-0.5253480311992534
0.052881616185091,-0.0349891069109892,0.0296249406107232,0.1600602206015047,-0.5192075021229813,-0.087377851616529,0.04962648780498178,0.11414005910985289,-0.039470427422538826,-0.5311946454795899
0.0519919970253575,-0.0354312484229523,0.0294944370109345,0.1632118090473748,-0.5250553038632216,-0.0855573934911508,0.048774112342553,0.1177472351120476,-0.03974452270048996,-0.5370817026774278
0.0510307134844261,-0.0358202344496843,0.0293344640422019,0.1663087358838875,-0.5309506344654774,-0.0837458799868202,0.04785557751127312,0.1213129126137331,-0.039963315876219145,-0.5430012422672369
0.0500004664838622,-0.0361554839569545,0.0291471777444367,0.1693467250450808,-0.5368850920160875,-0.0819450596084787,0.046873235438711566,0.12483260250087495,-0.04012686716244535,-0.5489451126164394
